Date,High,Low,Open,Close,Volume,Adj Close,Diff_close
1928-02-02,17.6299991607666,17.6299991607666,17.6299991607666,17.6299991607666,0,17.6299991607666,1.0057044192928797
1928-02-03,17.399999618530273,17.399999618530273,17.399999618530273,17.399999618530273,0,17.399999618530273,0.986954080931089
1928-02-06,17.450000762939453,17.450000762939453,17.450000762939453,17.450000762939453,0,17.450000762939453,1.0028736290520335
1928-02-07,17.440000534057617,17.440000534057617,17.440000534057617,17.440000534057617,0,17.440000534057617,0.9994269210060395
1928-02-08,17.489999771118164,17.489999771118164,17.489999771118164,17.489999771118164,0,17.489999771118164,1.0028669286427432
1928-02-09,17.549999237060547,17.549999237060547,17.549999237060547,17.549999237060547,0,17.549999237060547,1.0034305012422848
1928-02-10,17.540000915527344,17.540000915527344,17.540000915527344,17.540000915527344,0,17.540000915527344,0.9994302950445667
1928-02-14,17.440000534057617,17.440000534057617,17.440000534057617,17.440000534057617,0,17.440000534057617,0.9942987242730871
1928-02-15,17.399999618530273,17.399999618530273,17.399999618530273,17.399999618530273,0,17.399999618530273,0.9977063695927515
1928-02-16,17.350000381469727,17.350000381469727,17.350000381469727,17.350000381469727,0,17.350000381469727,0.9971264805657064
1928-02-17,17.040000915527344,17.040000915527344,17.040000915527344,17.040000915527344,0,17.040000915527344,0.9821325960157632
1928-02-20,16.950000762939453,16.950000762939453,16.950000762939453,16.950000762939453,0,16.950000762939453,0.9947183011882423
1928-02-21,17.110000610351562,17.110000610351562,17.110000610351562,17.110000610351562,0,17.110000610351562,1.0094395185964795
1928-02-23,17.1299991607666,17.1299991607666,17.1299991607666,17.1299991607666,0,17.1299991607666,1.0011688223086876
1928-02-24,17.18000030517578,17.18000030517578,17.18000030517578,17.18000030517578,0,17.18000030517578,1.0029189227588347
1928-02-27,17.110000610351562,17.110000610351562,17.110000610351562,17.110000610351562,0,17.110000610351562,0.9959255125971604
1928-02-28,17.15999984741211,17.15999984741211,17.15999984741211,17.15999984741211,0,17.15999984741211,1.0029222229852113
1928-02-29,17.260000228881836,17.260000228881836,17.260000228881836,17.260000228881836,0,17.260000228881836,1.005827528109495
1928-03-01,17.299999237060547,17.299999237060547,17.299999237060547,17.299999237060547,0,17.299999237060547,1.0023174396088232
1928-03-02,17.299999237060547,17.299999237060547,17.299999237060547,17.299999237060547,0,17.299999237060547,1.0
1928-03-05,17.56999969482422,17.56999969482422,17.56999969482422,17.56999969482422,0,17.56999969482422,1.0156069635647884
1928-03-06,17.670000076293945,17.670000076293945,17.670000076293945,17.670000076293945,0,17.670000076293945,1.0056915414460244
1928-03-07,17.579999923706055,17.579999923706055,17.579999923706055,17.579999923706055,0,17.579999923706055,0.9949066127787608
1928-03-08,17.639999389648438,17.639999389648438,17.639999389648438,17.639999389648438,0,17.639999389648438,1.003412938919384
1928-03-09,17.93000030517578,17.93000030517578,17.93000030517578,17.93000030517578,0,17.93000030517578,1.016439961766525
1928-03-12,18.0,18.0,18.0,18.0,0,18.0,1.003904054301885
1928-03-13,17.920000076293945,17.920000076293945,17.920000076293945,17.920000076293945,0,17.920000076293945,0.995555559794108
1928-03-14,17.93000030517578,17.93000030517578,17.93000030517578,17.93000030517578,0,17.93000030517578,1.0005580484843337
1928-03-15,18.06999969482422,18.06999969482422,18.06999969482422,18.06999969482422,0,18.06999969482422,1.0078081086037698
1928-03-16,18.260000228881836,18.260000228881836,18.260000228881836,18.260000228881836,0,18.260000228881836,1.0105146949234338
1928-03-19,18.360000610351562,18.360000610351562,18.360000610351562,18.360000610351562,0,18.360000610351562,1.005476472081942
1928-03-20,18.459999084472656,18.459999084472656,18.459999084472656,18.459999084472656,0,18.459999084472656,1.0054465398037467
1928-03-21,18.649999618530273,18.649999618530273,18.649999618530273,18.649999618530273,0,18.649999618530273,1.0102925538180245
1928-03-22,18.600000381469727,18.600000381469727,18.600000381469727,18.600000381469727,0,18.600000381469727,0.9973190757059925
1928-03-23,18.780000686645508,18.780000686645508,18.780000686645508,18.780000686645508,0,18.780000686645508,1.009677435563663
1928-03-26,19.049999237060547,19.049999237060547,19.049999237060547,19.049999237060547,0,19.049999237060547,1.0143769190917569
1928-03-27,18.940000534057617,18.940000534057617,18.940000534057617,18.940000534057617,0,18.940000534057617,0.9942257896373594
1928-03-28,18.889999389648438,18.889999389648438,18.889999389648438,18.889999389648438,0,18.889999389648438,0.9973600241288658
1928-03-29,18.950000762939453,18.950000762939453,18.950000762939453,18.950000762939453,0,18.950000762939453,1.0031763565500111
1928-03-30,19.280000686645508,19.280000686645508,19.280000686645508,19.280000686645508,0,19.280000686645508,1.0174142432939335
1928-04-02,18.90999984741211,18.90999984741211,18.90999984741211,18.90999984741211,0,18.90999984741211,0.9808090857854749
1928-04-03,19.020000457763672,19.020000457763672,19.020000457763672,19.020000457763672,0,19.020000457763672,1.0058170603510934
1928-04-04,18.989999771118164,18.989999771118164,18.989999771118164,18.989999771118164,0,18.989999771118164,0.9984226768704803
1928-04-05,19.229999542236328,19.229999542236328,19.229999542236328,19.229999542236328,0,19.229999542236328,1.0126382187472787
1928-04-09,19.270000457763672,19.270000457763672,19.270000457763672,19.270000457763672,0,19.270000457763672,1.0020801308621712
1928-04-10,19.100000381469727,19.100000381469727,19.100000381469727,19.100000381469727,0,19.100000381469727,0.9911779931367124
1928-04-11,19.440000534057617,19.440000534057617,19.440000534057617,19.440000534057617,0,19.440000534057617,1.0178010547537868
1928-04-12,19.40999984741211,19.40999984741211,19.40999984741211,19.40999984741211,0,19.40999984741211,0.998456754844582
1928-04-13,19.729999542236328,19.729999542236328,19.729999542236328,19.729999542236328,0,19.729999542236328,1.016486331650687
1928-04-16,19.68000030517578,19.68000030517578,19.68000030517578,19.68000030517578,0,19.68000030517578,0.9974658267500963
1928-04-17,19.520000457763672,19.520000457763672,19.520000457763672,19.520000457763672,0,19.520000457763672,0.991869926578709
1928-04-18,19.520000457763672,19.520000457763672,19.520000457763672,19.520000457763672,0,19.520000457763672,1.0
1928-04-19,19.6299991607666,19.6299991607666,19.6299991607666,19.6299991607666,0,19.6299991607666,1.0056351793249667
1928-04-20,19.34000015258789,19.34000015258789,19.34000015258789,19.34000015258789,0,19.34000015258789,0.985226743730162
1928-04-23,19.149999618530273,19.149999618530273,19.149999618530273,19.149999618530273,0,19.149999618530273,0.9901757739111396
1928-04-24,19.25,19.25,19.25,19.25,0,19.25,1.0052219521389945
1928-04-25,19.329999923706055,19.329999923706055,19.329999923706055,19.329999923706055,0,19.329999923706055,1.0041558401925224
1928-04-26,19.469999313354492,19.469999313354492,19.469999313354492,19.469999313354492,0,19.469999313354492,1.0072425964925507
1928-04-27,19.68000030517578,19.68000030517578,19.68000030517578,19.68000030517578,0,19.68000030517578,1.010785875666531
1928-04-30,19.75,19.75,19.75,19.75,0,19.75,1.00355689500705
1928-05-01,19.780000686645508,19.780000686645508,19.780000686645508,19.780000686645508,0,19.780000686645508,1.0015190221086334
1928-05-02,19.829999923706055,19.829999923706055,19.829999923706055,19.829999923706055,0,19.829999923706055,1.002527767205504
1928-05-03,19.93000030517578,19.93000030517578,19.93000030517578,19.93000030517578,0,19.93000030517578,1.0050428836033518
1928-05-04,20.239999771118164,20.239999771118164,20.239999771118164,20.239999771118164,0,20.239999771118164,1.0155544135070522
1928-05-07,20.40999984741211,20.40999984741211,20.40999984741211,20.40999984741211,0,20.40999984741211,1.0083992133506112
1928-05-08,20.270000457763672,20.270000457763672,20.270000457763672,20.270000457763672,0,20.270000457763672,0.9931406471976927
1928-05-09,20.239999771118164,20.239999771118164,20.239999771118164,20.239999771118164,0,20.239999771118164,0.9985199464248646
1928-05-10,20.209999084472656,20.209999084472656,20.209999084472656,20.209999084472656,0,20.209999084472656,0.9985177526193296
1928-05-11,20.360000610351562,20.360000610351562,20.360000610351562,20.360000610351562,0,20.360000610351562,1.0074221441204394
1928-05-14,20.440000534057617,20.440000534057617,20.440000534057617,20.440000534057617,0,20.440000534057617,1.003929269219441
1928-05-15,20.389999389648438,20.389999389648438,20.389999389648438,20.389999389648438,0,20.389999389648438,0.9975537601221748
1928-05-16,20.049999237060547,20.049999237060547,20.049999237060547,20.049999237060547,0,20.049999237060547,0.9833251514092491
1928-05-17,20.1200008392334,20.1200008392334,20.1200008392334,20.1200008392334,0,20.1200008392334,1.0034913518621718
1928-05-18,19.920000076293945,19.920000076293945,19.920000076293945,19.920000076293945,0,19.920000076293945,0.9900596046422891
1928-05-21,19.6299991607666,19.6299991607666,19.6299991607666,19.6299991607666,0,19.6299991607666,0.9854417211638236
1928-05-22,19.360000610351562,19.360000610351562,19.360000610351562,19.360000610351562,0,19.360000610351562,0.9862456157942854
1928-05-23,19.75,19.75,19.75,19.75,0,19.75,1.0201445959376627
1928-05-24,19.8700008392334,19.8700008392334,19.8700008392334,19.8700008392334,0,19.8700008392334,1.006075991859919
1928-05-25,19.899999618530273,19.899999618530273,19.899999618530273,19.899999618530273,0,19.899999618530273,1.001509752291386
1928-05-28,19.56999969482422,19.56999969482422,19.56999969482422,19.56999969482422,0,19.56999969482422,0.983417088943119
1928-05-29,19.81999969482422,19.81999969482422,19.81999969482422,19.81999969482422,0,19.81999969482422,1.0127746552835215
1928-05-31,20.0,20.0,20.0,20.0,0,20.0,1.0090817511577856
1928-06-01,20.06999969482422,20.06999969482422,20.06999969482422,20.06999969482422,0,20.06999969482422,1.003499984741211
1928-06-04,19.799999237060547,19.799999237060547,19.799999237060547,19.799999237060547,0,19.799999237060547,0.9865470621888798
1928-06-05,19.850000381469727,19.850000381469727,19.850000381469727,19.850000381469727,0,19.850000381469727,1.002525310421002
1928-06-06,19.65999984741211,19.65999984741211,19.65999984741211,19.65999984741211,0,19.65999984741211,0.9904281848661834
1928-06-07,19.610000610351562,19.610000610351562,19.610000610351562,19.610000610351562,0,19.610000610351562,0.9974568037920342
1928-06-08,19.3700008392334,19.3700008392334,19.3700008392334,19.3700008392334,0,19.3700008392334,0.9877613583045237
1928-06-11,18.68000030517578,18.68000030517578,18.68000030517578,18.68000030517578,0,18.68000030517578,0.9643778779472203
1928-06-12,18.34000015258789,18.34000015258789,18.34000015258789,18.34000015258789,0,18.34000015258789,0.9817987073322646
1928-06-13,18.889999389648438,18.889999389648438,18.889999389648438,18.889999389648438,0,18.889999389648438,1.0299890530253315
1928-06-14,19.049999237060547,19.049999237060547,19.049999237060547,19.049999237060547,0,19.049999237060547,1.0084700821906742
1928-06-15,18.739999771118164,18.739999771118164,18.739999771118164,18.739999771118164,0,18.739999771118164,0.9837270615035355
1928-06-18,18.399999618530273,18.399999618530273,18.399999618530273,18.399999618530273,0,18.399999618530273,0.9818569820309233
1928-06-19,18.34000015258789,18.34000015258789,18.34000015258789,18.34000015258789,0,18.34000015258789,0.9967391593920492
1928-06-20,18.56999969482422,18.56999969482422,18.56999969482422,18.56999969482422,0,18.56999969482422,1.0125408691560929
1928-06-21,18.559999465942383,18.559999465942383,18.559999465942383,18.559999465942383,0,18.559999465942383,0.9994614847040292
1928-06-22,18.540000915527344,18.540000915527344,18.540000915527344,18.540000915527344,0,18.540000915527344,0.9989224918647365
1928-06-25,18.469999313354492,18.469999313354492,18.469999313354492,18.469999313354492,0,18.469999313354492,0.9962242934888841
1928-06-26,18.68000030517578,18.68000030517578,18.68000030517578,18.68000030517578,0,18.68000030517578,1.0113698429685078
1928-06-27,18.860000610351562,18.860000610351562,18.860000610351562,18.860000610351562,0,18.860000610351562,1.0096359904836782
1928-06-28,19.06999969482422,19.06999969482422,19.06999969482422,19.06999969482422,0,19.06999969482422,1.0111346276604782
1928-06-29,19.139999389648438,19.139999389648438,19.139999389648438,19.139999389648438,0,19.139999389648438,1.0036706709986585
1928-07-02,18.979999542236328,18.979999542236328,18.979999542236328,18.979999542236328,0,18.979999542236328,0.9916405510703076
1928-07-03,19.290000915527344,19.290000915527344,19.290000915527344,19.290000915527344,0,19.290000915527344,1.016333054834968
1928-07-05,19.479999542236328,19.479999542236328,19.479999542236328,19.479999542236328,0,19.479999542236328,1.0098495913785077
1928-07-06,19.389999389648438,19.389999389648438,19.389999389648438,19.389999389648438,0,19.389999389648438,0.9953798688550914
1928-07-09,19.459999084472656,19.459999084472656,19.459999084472656,19.459999084472656,0,19.459999084472656,1.0036100926780631
1928-07-10,19.43000030517578,19.43000030517578,19.43000030517578,19.43000030517578,0,19.43000030517578,0.9984584388125274
1928-07-11,18.950000762939453,18.950000762939453,18.950000762939453,18.950000762939453,0,18.950000762939453,0.9752959580701362
1928-07-12,18.809999465942383,18.809999465942383,18.809999465942383,18.809999465942383,0,18.809999465942383,0.992612069057492
1928-07-13,18.959999084472656,18.959999084472656,18.959999084472656,18.959999084472656,0,18.959999084472656,1.0079744616049493
1928-07-16,18.700000762939453,18.700000762939453,18.700000762939453,18.700000762939453,0,18.700000762939453,0.9862870076957899
1928-07-17,18.799999237060547,18.799999237060547,18.799999237060547,18.799999237060547,0,18.799999237060547,1.0053475117669126
1928-07-18,19.030000686645508,19.030000686645508,19.030000686645508,19.030000686645508,0,19.030000686645508,1.0122341201552583
1928-07-19,18.989999771118164,18.989999771118164,18.989999771118164,18.989999771118164,0,18.989999771118164,0.9978980076676816
1928-07-20,19.030000686645508,19.030000686645508,19.030000686645508,19.030000686645508,0,19.030000686645508,1.0021064200110303
1928-07-23,19.1200008392334,19.1200008392334,19.1200008392334,19.1200008392334,0,19.1200008392334,1.0047293825192056
1928-07-24,19.09000015258789,19.09000015258789,19.09000015258789,19.09000015258789,0,19.09000015258789,0.9984309264995456
1928-07-25,19.200000762939453,19.200000762939453,19.200000762939453,19.200000762939453,0,19.200000762939453,1.005762211077649
1928-07-26,19.239999771118164,19.239999771118164,19.239999771118164,19.239999771118164,0,19.239999771118164,1.0020832815931924
1928-07-27,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,0,19.420000076293945,1.009355525328331
1928-07-30,19.469999313354492,19.469999313354492,19.469999313354492,19.469999313354492,0,19.469999313354492,1.0025746259971224
1928-07-31,19.43000030517578,19.43000030517578,19.43000030517578,19.43000030517578,0,19.43000030517578,0.9979456081361402
1928-08-01,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,0,19.420000076293945,0.9994853201891525
1928-08-02,19.329999923706055,19.329999923706055,19.329999923706055,19.329999923706055,0,19.329999923706055,0.9953655946326306
1928-08-03,19.360000610351562,19.360000610351562,19.360000610351562,19.360000610351562,0,19.360000610351562,1.001552027251108
1928-08-06,19.579999923706055,19.579999923706055,19.579999923706055,19.579999923706055,0,19.579999923706055,1.011363600538156
1928-08-07,19.489999771118164,19.489999771118164,19.489999771118164,19.489999771118164,0,19.489999771118164,0.9954034651206037
1928-08-08,19.25,19.25,19.25,19.25,0,19.25,0.9876860044157715
1928-08-09,19.299999237060547,19.299999237060547,19.299999237060547,19.299999237060547,0,19.299999237060547,1.0025973629641842
1928-08-10,19.25,19.25,19.25,19.25,0,19.25,0.9974093658530029
1928-08-13,19.290000915527344,19.290000915527344,19.290000915527344,19.290000915527344,0,19.290000915527344,1.0020779696377842
1928-08-14,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,0,19.1299991607666,0.9917054563417905
1928-08-15,19.469999313354492,19.469999313354492,19.469999313354492,19.469999313354492,0,19.469999313354492,1.0177731399636019
1928-08-16,19.610000610351562,19.610000610351562,19.610000610351562,19.610000610351562,0,19.610000610351562,1.0071906164321764
1928-08-17,19.639999389648438,19.639999389648438,19.639999389648438,19.639999389648438,0,19.639999389648438,1.0015297694218857
1928-08-20,19.770000457763672,19.770000457763672,19.770000457763672,19.770000457763672,0,19.770000457763672,1.006619199193242
1928-08-21,20.020000457763672,20.020000457763672,20.020000457763672,20.020000457763672,0,20.020000457763672,1.0126454220643089
1928-08-22,20.0,20.0,20.0,20.0,0,20.0,0.9990009761585237
1928-08-23,20.020000457763672,20.020000457763672,20.020000457763672,20.020000457763672,0,20.020000457763672,1.0010000228881837
1928-08-24,20.34000015258789,20.34000015258789,20.34000015258789,20.34000015258789,0,20.34000015258789,1.0159840003749911
1928-08-27,20.3799991607666,20.3799991607666,20.3799991607666,20.3799991607666,0,20.3799991607666,1.0019665195613885
1928-08-28,20.540000915527344,20.540000915527344,20.540000915527344,20.540000915527344,0,20.540000915527344,1.007850920576521
1928-08-29,20.579999923706055,20.579999923706055,20.579999923706055,20.579999923706055,0,20.579999923706055,1.0019473712948315
1928-08-30,20.610000610351562,20.610000610351562,20.610000610351562,20.610000610351562,0,20.610000610351562,1.0014577593176253
1928-08-31,20.8700008392334,20.8700008392334,20.8700008392334,20.8700008392334,0,20.8700008392334,1.0126152460544444
1928-09-04,20.969999313354492,20.969999313354492,20.969999313354492,20.969999313354492,0,20.969999313354492,1.0047914935361721
1928-09-05,21.06999969482422,21.06999969482422,21.06999969482422,21.06999969482422,0,21.06999969482422,1.00476873556243
1928-09-06,20.940000534057617,20.940000534057617,20.940000534057617,20.940000534057617,0,20.940000534057617,0.9938301299169674
1928-09-07,21.09000015258789,21.09000015258789,21.09000015258789,21.09000015258789,0,21.09000015258789,1.0071633053822662
1928-09-10,20.920000076293945,20.920000076293945,20.920000076293945,20.920000076293945,0,20.920000076293945,0.99193930416956
1928-09-11,21.079999923706055,21.079999923706055,21.079999923706055,21.079999923706055,0,21.079999923706055,1.0076481762346368
1928-09-12,21.15999984741211,21.15999984741211,21.15999984741211,21.15999984741211,0,21.15999984741211,1.0037950628081402
1928-09-13,21.139999389648438,21.139999389648438,21.139999389648438,21.139999389648438,0,21.139999389648438,0.9990547987756192
1928-09-14,21.139999389648438,21.139999389648438,21.139999389648438,21.139999389648438,0,21.139999389648438,1.0
1928-09-17,21.329999923706055,21.329999923706055,21.329999923706055,21.329999923706055,0,21.329999923706055,1.0089877265630696
1928-09-18,21.18000030517578,21.18000030517578,21.18000030517578,21.18000030517578,0,21.18000030517578,0.9929676690545336
1928-09-19,21.18000030517578,21.18000030517578,21.18000030517578,21.18000030517578,0,21.18000030517578,1.0
1928-09-20,21.219999313354492,21.219999313354492,21.219999313354492,21.219999313354492,0,21.219999313354492,1.0018885272711227
1928-09-21,21.360000610351562,21.360000610351562,21.360000610351562,21.360000610351562,0,21.360000610351562,1.0065976108165546
1928-09-24,21.43000030517578,21.43000030517578,21.43000030517578,21.43000030517578,0,21.43000030517578,1.003277139177154
1928-09-25,21.40999984741211,21.40999984741211,21.40999984741211,21.40999984741211,0,21.40999984741211,0.999066707537151
1928-09-26,21.399999618530273,21.399999618530273,21.399999618530273,21.399999618530273,0,21.399999618530273,0.9995329178443201
1928-09-27,21.1299991607666,21.1299991607666,21.1299991607666,21.1299991607666,0,21.1299991607666,0.9873831559543638
1928-09-28,21.139999389648438,21.139999389648438,21.139999389648438,21.139999389648438,0,21.139999389648438,1.000473271617559
1928-10-01,21.360000610351562,21.360000610351562,21.360000610351562,21.360000610351562,0,21.360000610351562,1.0104068697755428
1928-10-02,21.260000228881836,21.260000228881836,21.260000228881836,21.260000228881836,0,21.260000228881836,0.9953183343346318
1928-10-03,21.190000534057617,21.190000534057617,21.190000534057617,21.190000534057617,0,21.190000534057617,0.9967074461867068
1928-10-04,21.260000228881836,21.260000228881836,21.260000228881836,21.260000228881836,0,21.260000228881836,1.0033034305361017
1928-10-05,21.219999313354492,21.219999313354492,21.219999313354492,21.219999313354492,0,21.219999313354492,0.9981184894121966
1928-10-08,21.110000610351562,21.110000610351562,21.110000610351562,21.110000610351562,0,21.110000610351562,0.9948162720752916
1928-10-09,21.18000030517578,21.18000030517578,21.18000030517578,21.18000030517578,0,21.18000030517578,1.0033159494457757
1928-10-10,21.40999984741211,21.40999984741211,21.40999984741211,21.40999984741211,0,21.40999984741211,1.0108592794580897
1928-10-11,21.510000228881836,21.510000228881836,21.510000228881836,21.510000228881836,0,21.510000228881836,1.004670732469987
1928-10-15,21.649999618530273,21.649999618530273,21.649999618530273,21.649999618530273,0,21.649999618530273,1.0065085722063571
1928-10-16,21.719999313354492,21.719999313354492,21.719999313354492,21.719999313354492,0,21.719999313354492,1.0032332423121295
1928-10-17,21.790000915527344,21.790000915527344,21.790000915527344,21.790000915527344,0,21.790000915527344,1.003222909962516
1928-10-18,21.84000015258789,21.84000015258789,21.84000015258789,21.84000015258789,0,21.84000015258789,1.0022945954547857
1928-10-19,21.959999084472656,21.959999084472656,21.959999084472656,21.959999084472656,0,21.959999084472656,1.0054944565497426
1928-10-22,21.809999465942383,21.809999465942383,21.809999465942383,21.809999465942383,0,21.809999465942383,0.993169415993449
1928-10-23,21.950000762939453,21.950000762939453,21.950000762939453,21.950000762939453,0,21.950000762939453,1.0064191334445327
1928-10-24,21.989999771118164,21.989999771118164,21.989999771118164,21.989999771118164,0,21.989999771118164,1.0018222782135955
1928-10-25,21.90999984741211,21.90999984741211,21.90999984741211,21.90999984741211,0,21.90999984741211,0.9963619861510354
1928-10-26,21.649999618530273,21.649999618530273,21.649999618530273,21.649999618530273,0,21.649999618530273,0.9881332619492216
1928-10-29,22.0,22.0,22.0,22.0,0,22.0,1.0161662996598928
1928-10-30,21.760000228881836,21.760000228881836,21.760000228881836,21.760000228881836,0,21.760000228881836,0.9890909194946289
1928-10-31,21.68000030517578,21.68000030517578,21.68000030517578,21.68000030517578,0,21.68000030517578,0.996323532956591
1928-11-01,21.989999771118164,21.989999771118164,21.989999771118164,21.989999771118164,0,21.989999771118164,1.0142988681539997
1928-11-02,21.950000762939453,21.950000762939453,21.950000762939453,21.950000762939453,0,21.950000762939453,0.9981810364440638
1928-11-05,22.239999771118164,22.239999771118164,22.239999771118164,22.239999771118164,0,22.239999771118164,1.013211799457809
1928-11-07,22.239999771118164,22.239999771118164,22.239999771118164,22.239999771118164,0,22.239999771118164,1.0
1928-11-08,22.389999389648438,22.389999389648438,22.389999389648438,22.389999389648438,0,22.389999389648438,1.0067445872335425
1928-11-09,22.549999237060547,22.549999237060547,22.549999237060547,22.549999237060547,0,22.549999237060547,1.007146040722363
1928-11-12,22.84000015258789,22.84000015258789,22.84000015258789,22.84000015258789,0,22.84000015258789,1.0128603514562755
1928-11-13,22.90999984741211,22.90999984741211,22.90999984741211,22.90999984741211,0,22.90999984741211,1.0030647852170127
1928-11-14,22.90999984741211,22.90999984741211,22.90999984741211,22.90999984741211,0,22.90999984741211,1.0
1928-11-15,23.030000686645508,23.030000686645508,23.030000686645508,23.030000686645508,0,23.030000686645508,1.0052379240520577
1928-11-16,23.3700008392334,23.3700008392334,23.3700008392334,23.3700008392334,0,23.3700008392334,1.014763358334811
1928-11-19,23.3700008392334,23.3700008392334,23.3700008392334,23.3700008392334,0,23.3700008392334,1.0
1928-11-20,23.56999969482422,23.56999969482422,23.56999969482422,23.56999969482422,0,23.56999969482422,1.0085579310401678
1928-11-21,23.219999313354492,23.219999313354492,23.219999313354492,23.219999313354492,0,23.219999313354492,0.9851505988119896
1928-11-22,23.520000457763672,23.520000457763672,23.520000457763672,23.520000457763672,0,23.520000457763672,1.012919946308381
1928-11-23,23.700000762939453,23.700000762939453,23.700000762939453,23.700000762939453,0,23.700000762939453,1.0076530740507008
1928-11-26,23.799999237060547,23.799999237060547,23.799999237060547,23.799999237060547,0,23.799999237060547,1.004219344763797
1928-11-27,23.90999984741211,23.90999984741211,23.90999984741211,23.90999984741211,0,23.90999984741211,1.0046218745326796
1928-11-28,24.190000534057617,24.190000534057617,24.190000534057617,24.190000534057617,0,24.190000534057617,1.011710610139373
1928-11-30,24.280000686645508,24.280000686645508,24.280000686645508,24.280000686645508,0,24.280000686645508,1.0037205519057835
1928-12-03,23.850000381469727,23.850000381469727,23.850000381469727,23.850000381469727,0,23.850000381469727,0.9822899385084329
1928-12-04,23.90999984741211,23.90999984741211,23.90999984741211,23.90999984741211,0,23.90999984741211,1.0025157008378498
1928-12-05,23.809999465942383,23.809999465942383,23.809999465942383,23.809999465942383,0,23.809999465942383,0.9958176335379378
1928-12-06,22.90999984741211,22.90999984741211,22.90999984741211,22.90999984741211,0,22.90999984741211,0.9622007711584528
1928-12-07,22.360000610351562,22.360000610351562,22.360000610351562,22.360000610351562,0,22.360000610351562,0.9759930492918499
1928-12-10,22.309999465942383,22.309999465942383,22.309999465942383,22.309999465942383,0,22.309999465942383,0.9977638129228837
1928-12-11,22.739999771118164,22.739999771118164,22.739999771118164,22.739999771118164,0,22.739999771118164,1.0192738823607863
1928-12-12,22.520000457763672,22.520000457763672,22.520000457763672,22.520000457763672,0,22.520000457763672,0.9903254478641679
1928-12-13,22.479999542236328,22.479999542236328,22.479999542236328,22.479999542236328,0,22.479999542236328,0.9982237604478577
1928-12-14,22.530000686645508,22.530000686645508,22.530000686645508,22.530000686645508,0,22.530000686645508,1.0022242502414307
1928-12-17,22.440000534057617,22.440000534057617,22.440000534057617,22.440000534057617,0,22.440000534057617,0.9960053195807829
1928-12-18,22.700000762939453,22.700000762939453,22.700000762939453,22.700000762939453,0,22.700000762939453,1.0115864626868982
1928-12-19,22.979999542236328,22.979999542236328,22.979999542236328,22.979999542236328,0,22.979999542236328,1.0123347475720796
1928-12-20,23.06999969482422,23.06999969482422,23.06999969482422,23.06999969482422,0,23.06999969482422,1.0039164558042082
